,Artist,Title,Year,Writers,Spotify id,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
178,Neil Young,After the Gold Rush,1970,Neil Young,0CETmgFGt8Ne8vLnaLcduU,60,0.536,0.738,4,-11.02,1,0.031,0.638,0.446,0.0736,0.707,83.048,audio_features,0CETmgFGt8Ne8vLnaLcduU,spotify:track:0CETmgFGt8Ne8vLnaLcduU,https://api.spotify.com/v1/tracks/0CETmgFGt8Ne8vLnaLcduU,https://api.spotify.com/v1/audio-analysis/0CETmgFGt8Ne8vLnaLcduU,250133,4
179,U2,I Still Haven’t Found What I’m Looking For,1987,"Bono, Larry Mullen Jr., the Edge, Adam Clayton",1Jt3AC8MAqjoOYMWEj1r3N,41,0.367,0.651,11,-9.067,1,0.038,0.577,2.67e-06,0.754,0.341,102.416,audio_features,1Jt3AC8MAqjoOYMWEj1r3N,spotify:track:1Jt3AC8MAqjoOYMWEj1r3N,https://api.spotify.com/v1/tracks/1Jt3AC8MAqjoOYMWEj1r3N,https://api.spotify.com/v1/audio-analysis/1Jt3AC8MAqjoOYMWEj1r3N,353563,4
180,2Pac,California Love,1995,"Tupac Shakur, Andre Young, Larry Troutman, Mikel Hooks, Norman Durham, Ronnie Hudson, Woody Cunningham",3ia3dJETSOllPsv3LJkE35,78,0.763,0.85,7,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,audio_features,3ia3dJETSOllPsv3LJkE35,spotify:track:3ia3dJETSOllPsv3LJkE35,https://api.spotify.com/v1/tracks/3ia3dJETSOllPsv3LJkE35,https://api.spotify.com/v1/audio-analysis/3ia3dJETSOllPsv3LJkE35,284907,4
181,Tears for Fears,Everybody Wants to Rule the World,1985,"Roland Orzabal, Ian Stanley, Chris Hughes",4RvWPyQ5RL0ao9LPZeSouE,84,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,audio_features,4RvWPyQ5RL0ao9LPZeSouE,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/tracks/4RvWPyQ5RL0ao9LPZeSouE,https://api.spotify.com/v1/audio-analysis/4RvWPyQ5RL0ao9LPZeSouE,251489,4
182,Big Mama Thornton,Hound Dog,1953,"Jerry Leiber, Mike Stoller",5Oc0vLGWdEWeCqIU8zyELt,57,0.563,0.542,9,-10.862,1,0.0962,0.706,3.59e-05,0.355,0.785,133.285,audio_features,5Oc0vLGWdEWeCqIU8zyELt,spotify:track:5Oc0vLGWdEWeCqIU8zyELt,https://api.spotify.com/v1/tracks/5Oc0vLGWdEWeCqIU8zyELt,https://api.spotify.com/v1/audio-analysis/5Oc0vLGWdEWeCqIU8zyELt,181000,4
183,Bob Dylan,Visions of Johanna,1966,Bob Dylan,2rslQV48gNv3r9pPrQFPW1,51,0.59,0.484,9,-10.424,1,0.0339,0.321,0.0,0.0625,0.652,93.428,audio_features,2rslQV48gNv3r9pPrQFPW1,spotify:track:2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/tracks/2rslQV48gNv3r9pPrQFPW1,https://api.spotify.com/v1/audio-analysis/2rslQV48gNv3r9pPrQFPW1,451133,4
184,The Shangri-Las,Leader of the Pack,1964,"George Francis Morton, Jeff Barry, Ellie Greenwich",6O5PIO5pAWxdoxvaUFQ02G,55,0.423,0.55,0,-8.738,1,0.0975,0.708,0.0,0.682,0.313,119.702,audio_features,6O5PIO5pAWxdoxvaUFQ02G,spotify:track:6O5PIO5pAWxdoxvaUFQ02G,https://api.spotify.com/v1/tracks/6O5PIO5pAWxdoxvaUFQ02G,https://api.spotify.com/v1/audio-analysis/6O5PIO5pAWxdoxvaUFQ02G,171333,4
185,John Coltrane,Pt. 1-Acknowledgement,1965,John Coltrane,6fwMus4OacQPQNd3ycrKB0,33,0.354,0.423,7,-19.727,0,0.0587,0.152,0.114,0.193,0.345,127.528,audio_features,6fwMus4OacQPQNd3ycrKB0,spotify:track:6fwMus4OacQPQNd3ycrKB0,https://api.spotify.com/v1/tracks/6fwMus4OacQPQNd3ycrKB0,https://api.spotify.com/v1/audio-analysis/6fwMus4OacQPQNd3ycrKB0,1313162,4
186,The Stooges,I Wanna Be Your Dog,1969,"Dave Alexander, Ron Asheton, Scott Asheton, Iggy Pop",672N8DGGTOLCOgWe0koX5g,63,0.527,0.871,4,-8.708,1,0.0354,0.0229,0.155,0.419,0.107,120.722,audio_features,672N8DGGTOLCOgWe0koX5g,spotify:track:672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/tracks/672N8DGGTOLCOgWe0koX5g,https://api.spotify.com/v1/audio-analysis/672N8DGGTOLCOgWe0koX5g,188560,4
187,Smokey Robinson and the Miracles,The Tears of a Clown,1967,"Henry Cosby, William Robinson, Stevie Wonder",4Dq749x2QP6OXTURJ9GGY8,62,0.593,0.607,1,-9.886,1,0.0283,0.147,0.0,0.128,0.953,128.365,audio_features,4Dq749x2QP6OXTURJ9GGY8,spotify:track:4Dq749x2QP6OXTURJ9GGY8,https://api.spotify.com/v1/tracks/4Dq749x2QP6OXTURJ9GGY8,https://api.spotify.com/v1/audio-analysis/4Dq749x2QP6OXTURJ9GGY8,181800,4
188,Isaac Hayes,Walk on By,1969,"Burt Bacharach, Hal David",3SPnjlkyDnwbl4qJDjRzyZ,47,0.358,0.439,10,-11.346,0,0.0466,0.0294,0.000703,0.062,0.381,70.536,audio_features,3SPnjlkyDnwbl4qJDjRzyZ,spotify:track:3SPnjlkyDnwbl4qJDjRzyZ,https://api.spotify.com/v1/tracks/3SPnjlkyDnwbl4qJDjRzyZ,https://api.spotify.com/v1/audio-analysis/3SPnjlkyDnwbl4qJDjRzyZ,272893,4
189,The Eagles,Hotel California,1976,"Don Felder, Glenn Frey, Don Henley",40riOy7x9W7GXjyGp4pjAv,85,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,audio_features,40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4
190,The Doors,Light My Fire,1967,"Robby Krieger, John Densmore, Jim Morrison, Ray Manzarek",5uvosCdMlFdTXhoazkTI5R,73,0.413,0.725,3,-5.787,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,audio_features,5uvosCdMlFdTXhoazkTI5R,spotify:track:5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/tracks/5uvosCdMlFdTXhoazkTI5R,https://api.spotify.com/v1/audio-analysis/5uvosCdMlFdTXhoazkTI5R,429760,4
191,Bill Withers,Ain't No Sunshine,1971,Bill Withers,1k1Bqnv2R0uJXQN4u6LKYt,79,0.527,0.415,4,-11.451,0,0.122,0.457,1.72e-05,0.117,0.515,78.169,audio_features,1k1Bqnv2R0uJXQN4u6LKYt,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/tracks/1k1Bqnv2R0uJXQN4u6LKYt,https://api.spotify.com/v1/audio-analysis/1k1Bqnv2R0uJXQN4u6LKYt,125093,4
192,Liz Phair,Divorce Song,1993,Liz Phair,2vTMeiPiusCP04FNUQqDr5,38,0.635,0.805,1,-4.776,1,0.0268,0.0581,0.0,0.191,0.744,120.384,audio_features,2vTMeiPiusCP04FNUQqDr5,spotify:track:2vTMeiPiusCP04FNUQqDr5,https://api.spotify.com/v1/tracks/2vTMeiPiusCP04FNUQqDr5,https://api.spotify.com/v1/audio-analysis/2vTMeiPiusCP04FNUQqDr5,200093,4
193,Gnarls Barkley,Crazy,2006,"Brian Burton, Thomas Callaway, Gian Franco Reverberi, Gian Piero Reverberi",2N5zMZX7YeL1tico8oQxa9,72,0.835,0.741,8,-1.609,1,0.0339,0.0172,0.0577,0.0826,0.612,111.963,audio_features,2N5zMZX7YeL1tico8oQxa9,spotify:track:2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/tracks/2N5zMZX7YeL1tico8oQxa9,https://api.spotify.com/v1/audio-analysis/2N5zMZX7YeL1tico8oQxa9,182066,4
194,Aretha Franklin,Chain of Fools,1967,Don Covay,2oZmMp5M6L0Rh7G84Um2tF,64,0.721,0.567,10,-9.516,1,0.0389,0.221,0.0,0.465,0.914,116.643,audio_features,2oZmMp5M6L0Rh7G84Um2tF,spotify:track:2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/tracks/2oZmMp5M6L0Rh7G84Um2tF,https://api.spotify.com/v1/audio-analysis/2oZmMp5M6L0Rh7G84Um2tF,167067,4
195,The Police,Every Breath You Take,1983,Sting,1JSTJqkT5qHq8MDJnJbRE1,86,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,audio_features,1JSTJqkT5qHq8MDJnJbRE1,spotify:track:1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/tracks/1JSTJqkT5qHq8MDJnJbRE1,https://api.spotify.com/v1/audio-analysis/1JSTJqkT5qHq8MDJnJbRE1,253920,4
196,Kraftwerk,Trans-Europe Express,1977,"Ralf Hütter, Emil Schult",3UjH6apk0ogZeIqhHbjrRU,42,0.878,0.611,1,-12.221,1,0.118,0.0559,0.838,0.0527,0.718,107.65,audio_features,3UjH6apk0ogZeIqhHbjrRU,spotify:track:3UjH6apk0ogZeIqhHbjrRU,https://api.spotify.com/v1/tracks/3UjH6apk0ogZeIqhHbjrRU,https://api.spotify.com/v1/audio-analysis/3UjH6apk0ogZeIqhHbjrRU,397373,4
197,TLC,No Scrubs,1999,"Kandi Burruss, Tameka  Cottle,  Kevin  Briggs",1KGi9sZVMeszgZOWivFpxs,80,0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,audio_features,1KGi9sZVMeszgZOWivFpxs,spotify:track:1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/tracks/1KGi9sZVMeszgZOWivFpxs,https://api.spotify.com/v1/audio-analysis/1KGi9sZVMeszgZOWivFpxs,214400,4
198,Pink Floyd,Wish You Were Here,1975,"David Gilmour, Roger Waters",6mFkJmJqdDVQ1REhVfGgd1,78,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,audio_features,6mFkJmJqdDVQ1REhVfGgd1,spotify:track:6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/tracks/6mFkJmJqdDVQ1REhVfGgd1,https://api.spotify.com/v1/audio-analysis/6mFkJmJqdDVQ1REhVfGgd1,334744,4
199,Bob Seger,Night Moves,1976,Bob Seger,6UBjSnyP1O5W5ndJoO9vUk,72,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,audio_features,6UBjSnyP1O5W5ndJoO9vUk,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/tracks/6UBjSnyP1O5W5ndJoO9vUk,https://api.spotify.com/v1/audio-analysis/6UBjSnyP1O5W5ndJoO9vUk,324423,4
200,The B-52,"s, 'Rock Lobster",1978,"Fred Schneider, Ricky Wilson",2Q5wSOwq6BDSu7sSVMNrtT,61,0.592,0.882,8,-8.315,1,0.0468,0.00884,0.0155,0.0506,0.442,92.157,audio_features,2Q5wSOwq6BDSu7sSVMNrtT,spotify:track:2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/tracks/2Q5wSOwq6BDSu7sSVMNrtT,https://api.spotify.com/v1/audio-analysis/2Q5wSOwq6BDSu7sSVMNrtT,409400,4
201,Screamin’ Jay Hawkins,I Put a Spell on You,1956,"Jalacy Hawkins, Herb Slotkin",3sLhMSePzxSrmxluIqeoAZ,52,0.733,0.399,10,-12.086,0,0.094,0.59,0.0254,0.0766,0.9,173.781,audio_features,3sLhMSePzxSrmxluIqeoAZ,spotify:track:3sLhMSePzxSrmxluIqeoAZ,https://api.spotify.com/v1/tracks/3sLhMSePzxSrmxluIqeoAZ,https://api.spotify.com/v1/audio-analysis/3sLhMSePzxSrmxluIqeoAZ,144867,3
202,Bruce Springsteen,Jungleland,1975,Bruce Springsteen,3R2q3FCnNIw2XhuEbYtYk6,53,0.299,0.584,5,-5.984,1,0.0334,0.374,0.126,0.073,0.183,133.712,audio_features,3R2q3FCnNIw2XhuEbYtYk6,spotify:track:3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/tracks/3R2q3FCnNIw2XhuEbYtYk6,https://api.spotify.com/v1/audio-analysis/3R2q3FCnNIw2XhuEbYtYk6,575653,4
203,Beach Boys,Wouldn’t It Be Nice,1966,"Brian Wilson, Tony Asher, Mike Love",4gySZmwNJcFvVUR0SaELUK,53,0.352,0.597,9,-6.603,0,0.0361,0.522,4.66e-06,0.142,0.316,125.014,audio_features,4gySZmwNJcFvVUR0SaELUK,spotify:track:4gySZmwNJcFvVUR0SaELUK,https://api.spotify.com/v1/tracks/4gySZmwNJcFvVUR0SaELUK,https://api.spotify.com/v1/audio-analysis/4gySZmwNJcFvVUR0SaELUK,193400,4
204,Bikini Kill,Rebel Girl,1993,"Kathleen Hanna, Billy Karren, Tobi Vail, Kathi Wilcox",0XyjtybwqSdqMAFfBEkmZf,61,0.435,0.939,8,-3.845,0,0.111,0.0122,0.00466,0.0614,0.559,134.938,audio_features,0XyjtybwqSdqMAFfBEkmZf,spotify:track:0XyjtybwqSdqMAFfBEkmZf,https://api.spotify.com/v1/tracks/0XyjtybwqSdqMAFfBEkmZf,https://api.spotify.com/v1/audio-analysis/0XyjtybwqSdqMAFfBEkmZf,157333,4
205,The Who,Won't Get Fooled Again,1971,Pete Townshend,0cJPLFrlV7TTCyPLupHzcH,68,0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,audio_features,0cJPLFrlV7TTCyPLupHzcH,spotify:track:0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/tracks/0cJPLFrlV7TTCyPLupHzcH,https://api.spotify.com/v1/audio-analysis/0cJPLFrlV7TTCyPLupHzcH,511400,4
206,The Velvet Underground,Sweet Jane,1970,Lou Reed,3cw3Z7mS55gd3NUjh4k0bL,62,0.619,0.637,2,-7.369,1,0.0286,0.015,0.0,0.374,0.936,105.205,audio_features,3cw3Z7mS55gd3NUjh4k0bL,spotify:track:3cw3Z7mS55gd3NUjh4k0bL,https://api.spotify.com/v1/tracks/3cw3Z7mS55gd3NUjh4k0bL,https://api.spotify.com/v1/audio-analysis/3cw3Z7mS55gd3NUjh4k0bL,246307,4
207,Alice Cooper,School’s Out,1972,"Alice Cooper, Michael Bruce, Glen Buxton, Dennis Dunaway, Neal Smith",5Z8EDau8uNcP1E8JvmfkZe,70,0.294,0.745,5,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,audio_features,5Z8EDau8uNcP1E8JvmfkZe,spotify:track:5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/tracks/5Z8EDau8uNcP1E8JvmfkZe,https://api.spotify.com/v1/audio-analysis/5Z8EDau8uNcP1E8JvmfkZe,210107,4
208,A Tribe Called Quest,Can I Kick It?,1990,Lou Reed,3Ti0GdlrotgwsAVBBugv0I,72,0.848,0.666,0,-6.547,1,0.274,0.173,0.000699,0.129,0.744,96.662,audio_features,3Ti0GdlrotgwsAVBBugv0I,spotify:track:3Ti0GdlrotgwsAVBBugv0I,https://api.spotify.com/v1/tracks/3Ti0GdlrotgwsAVBBugv0I,https://api.spotify.com/v1/audio-analysis/3Ti0GdlrotgwsAVBBugv0I,251573,4
209,Phil Collins,In the Air Tonight,1981,Phil Collins,18AXbzPzBS8Y3AkgSxzJPb,79,0.446,0.239,0,-13.945,1,0.0316,0.551,4.1e-06,0.0697,0.298,189.507,audio_features,18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,336453,4
210,Usher feat. Lil Jon and Ludacris,Yeah!,2004,"Christopher Bridges, James Phillips, Jonathan Smith, LaMarquis Jefferson, Patrick Smith, Sean Garrett",5rb9QrpfcKFHM1EUbSIurX,84,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
211,Bruce Springsteen,Atlantic City,1982,Bruce Springsteen,1Vp8U39YNsDfd6yVuaUq12,56,0.475,0.429,4,-10.577,1,0.0367,0.311,0.0,0.376,0.34,108.034,audio_features,1Vp8U39YNsDfd6yVuaUq12,spotify:track:1Vp8U39YNsDfd6yVuaUq12,https://api.spotify.com/v1/tracks/1Vp8U39YNsDfd6yVuaUq12,https://api.spotify.com/v1/audio-analysis/1Vp8U39YNsDfd6yVuaUq12,236653,4
212,The Funky 4 + 1,That's the Joint,1980,"Clifton ""Jiggs"" Chase, Sylvia Robinson, Keith Caesar, Sharon Green, Jeffrey Myree, Kevin Smith, Rodney Stone",1sby5Tqlj9BjJKBl27e7Ie,36,0.851,0.954,1,-4.994,1,0.0961,0.153,0.0,0.319,0.86,105.406,audio_features,1sby5Tqlj9BjJKBl27e7Ie,spotify:track:1sby5Tqlj9BjJKBl27e7Ie,https://api.spotify.com/v1/tracks/1sby5Tqlj9BjJKBl27e7Ie,https://api.spotify.com/v1/audio-analysis/1sby5Tqlj9BjJKBl27e7Ie,562067,4
213,AC/DC,You Shook Me All Night Long,1980,"Angus Young, Malcolm Young, Brian Johnson",2SiXAy7TuUkycRVbbWDEpo,81,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,audio_features,2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,210173,4
214,ABBA,Dancing Queen,1976,"Benny Andersson, Björn Ulvaeus, Stig Anderson",0GjEhVFGZW8afUYGChu3Rr,83,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,audio_features,0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4
215,Destiny’s Child,Say My Name,1999,"LaShawn Daniels, Rodney Jerkins, Fred Jerkins III, Beyoncé Knowles, LeToya Luckett, LaTavia Roberson, Kelly Rowland",7H6ev70Weq6DdpZyyTmUXk,78,0.713,0.678,5,-3.525,0,0.102,0.273,0.0,0.149,0.734,138.009,audio_features,7H6ev70Weq6DdpZyyTmUXk,spotify:track:7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/tracks/7H6ev70Weq6DdpZyyTmUXk,https://api.spotify.com/v1/audio-analysis/7H6ev70Weq6DdpZyyTmUXk,271333,4
216,Leonard Cohen,Suzanne,1967,Leonard Cohen,2L93TdW2GMue1H2zlkt30F,66,0.409,0.172,6,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,audio_features,2L93TdW2GMue1H2zlkt30F,spotify:track:2L93TdW2GMue1H2zlkt30F,https://api.spotify.com/v1/tracks/2L93TdW2GMue1H2zlkt30F,https://api.spotify.com/v1/audio-analysis/2L93TdW2GMue1H2zlkt30F,229293,4
217,Ray Charles,Georgia on My Mind,1960,"Hoagy Carmichael, Stuart Gorrell",47mA6f44zxLtdATOoY7GjN,59,0.138,0.399,7,-8.756,1,0.0311,0.782,3.65e-06,0.188,0.296,179.93,audio_features,47mA6f44zxLtdATOoY7GjN,spotify:track:47mA6f44zxLtdATOoY7GjN,https://api.spotify.com/v1/tracks/47mA6f44zxLtdATOoY7GjN,https://api.spotify.com/v1/audio-analysis/47mA6f44zxLtdATOoY7GjN,217415,4
218,INXS,Never Tear Us Apart,1988,"Andrew Farriss, Michael Hutchence",1qQSRy9DjrGh3jtsSCU6B1,68,0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,audio_features,1qQSRy9DjrGh3jtsSCU6B1,spotify:track:1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/tracks/1qQSRy9DjrGh3jtsSCU6B1,https://api.spotify.com/v1/audio-analysis/1qQSRy9DjrGh3jtsSCU6B1,185694,3
219,Clipse,Grindin',2002,"Gene Thornton, Terrence Thornton, Pharrell Williams, Chad Hugo",3XrvEifl0hIzgBGUa5jBLS,57,0.592,0.77,1,-3.402,1,0.318,0.122,1.22e-06,0.103,0.361,191.692,audio_features,3XrvEifl0hIzgBGUa5jBLS,spotify:track:3XrvEifl0hIzgBGUa5jBLS,https://api.spotify.com/v1/tracks/3XrvEifl0hIzgBGUa5jBLS,https://api.spotify.com/v1/audio-analysis/3XrvEifl0hIzgBGUa5jBLS,264760,4
220,The Beatles,Penny Lane,1967,"John Lennon, Paul McCartney",1h04XMpzGzmAudoI6VHBgA,68,0.651,0.488,9,-8.22,1,0.0316,0.212,0.026,0.136,0.49,113.038,audio_features,1h04XMpzGzmAudoI6VHBgA,spotify:track:1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/tracks/1h04XMpzGzmAudoI6VHBgA,https://api.spotify.com/v1/audio-analysis/1h04XMpzGzmAudoI6VHBgA,180893,4
221,Radiohead,Karma Police,1997,"Thom Yorke, Jonny Greenwood, Ed O'Brien, Colin Greenwood, Philip Selway",63OQupATfueTdZMWTxW03A,76,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,audio_features,63OQupATfueTdZMWTxW03A,spotify:track:63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/tracks/63OQupATfueTdZMWTxW03A,https://api.spotify.com/v1/audio-analysis/63OQupATfueTdZMWTxW03A,264067,4
222,Toots and the Maytals,Pressure Drop,1973,Toots Hibbert,2EISedV2npKMtvygkykV2r,54,0.653,0.459,8,-12.18,1,0.0369,0.603,0.0,0.0536,0.986,146.296,audio_features,2EISedV2npKMtvygkykV2r,spotify:track:2EISedV2npKMtvygkykV2r,https://api.spotify.com/v1/tracks/2EISedV2npKMtvygkykV2r,https://api.spotify.com/v1/audio-analysis/2EISedV2npKMtvygkykV2r,176693,4
223,Bo Diddley,Bo Diddley,1955,Ellas McDaniel,2R7uUQ0Dehu80gsOcydQC9,56,0.809,0.701,0,-12.484,1,0.0574,0.176,0.0,0.184,0.563,105.696,audio_features,2R7uUQ0Dehu80gsOcydQC9,spotify:track:2R7uUQ0Dehu80gsOcydQC9,https://api.spotify.com/v1/tracks/2R7uUQ0Dehu80gsOcydQC9,https://api.spotify.com/v1/audio-analysis/2R7uUQ0Dehu80gsOcydQC9,149013,4
224,Buzzcocks,Ever Fallen in Love (With Someone You Shouldn't've),1978,Peter Shelley,5YUJMvTg4AWHKjqQidTsGK,67,0.266,0.831,4,-9.07,1,0.0453,0.000862,0.0,0.0555,0.778,175.514,audio_features,5YUJMvTg4AWHKjqQidTsGK,spotify:track:5YUJMvTg4AWHKjqQidTsGK,https://api.spotify.com/v1/tracks/5YUJMvTg4AWHKjqQidTsGK,https://api.spotify.com/v1/audio-analysis/5YUJMvTg4AWHKjqQidTsGK,163693,4
225,Randy Newman,Sail Away,1972,Randy Newman,79zQv3SsEOmyPAgUP4YDjz,38,0.341,0.161,5,-12.324,1,0.0326,0.936,0.000488,0.12,0.0961,134.75,audio_features,79zQv3SsEOmyPAgUP4YDjz,spotify:track:79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/tracks/79zQv3SsEOmyPAgUP4YDjz,https://api.spotify.com/v1/audio-analysis/79zQv3SsEOmyPAgUP4YDjz,173267,4
226,Al Green,Love and Happiness,1972,"Al Green, Mabon Hodges",6SMHgPgNkhe9lneNTbgtel,64,0.822,0.457,6,-10.937,1,0.235,0.214,0.000397,0.0766,0.73,99.16,audio_features,6SMHgPgNkhe9lneNTbgtel,spotify:track:6SMHgPgNkhe9lneNTbgtel,https://api.spotify.com/v1/tracks/6SMHgPgNkhe9lneNTbgtel,https://api.spotify.com/v1/audio-analysis/6SMHgPgNkhe9lneNTbgtel,307063,4
227,Roberta Flack,Killing Me Softly With His Song,1973,"Norman Gimbel, Charles Fox",3gsCAGsWr6pUm1Vy7CPPob,75,0.476,0.381,5,-10.238,0,0.0342,0.727,0.0,0.0614,0.33,121.948,audio_features,3gsCAGsWr6pUm1Vy7CPPob,spotify:track:3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/tracks/3gsCAGsWr6pUm1Vy7CPPob,https://api.spotify.com/v1/audio-analysis/3gsCAGsWr6pUm1Vy7CPPob,286920,4
228,Thin Lizzy,The Boys Are Back in Town,1976,Phil Lynott,43DeSV93pJPT4lCZaWZ6b1,75,0.445,0.706,8,-9.803,1,0.0461,0.234,0.000252,0.205,0.768,80.823,audio_features,43DeSV93pJPT4lCZaWZ6b1,spotify:track:43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/tracks/43DeSV93pJPT4lCZaWZ6b1,https://api.spotify.com/v1/audio-analysis/43DeSV93pJPT4lCZaWZ6b1,266720,4
229,Procol Harum,A Whiter Shade of Pale,1967,"Keith Reid, Gary Brooker",78ZqE2tjAxbqEGGlvGnQfT,71,0.249,0.66,0,-6.905,1,0.0342,0.504,0.0026,0.0891,0.435,149.813,audio_features,78ZqE2tjAxbqEGGlvGnQfT,spotify:track:78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/tracks/78ZqE2tjAxbqEGGlvGnQfT,https://api.spotify.com/v1/audio-analysis/78ZqE2tjAxbqEGGlvGnQfT,248947,4
230,Nine Inch Nails,Closer,1994,Trent Reznor,2oDqmfa2g8W893LlwJG1qu,71,0.547,0.714,10,-8.628,0,0.044,0.000242,0.636,0.122,0.541,89.996,audio_features,2oDqmfa2g8W893LlwJG1qu,spotify:track:2oDqmfa2g8W893LlwJG1qu,https://api.spotify.com/v1/tracks/2oDqmfa2g8W893LlwJG1qu,https://api.spotify.com/v1/audio-analysis/2oDqmfa2g8W893LlwJG1qu,373000,4
231,The Righteous Brothers,Unchained Melody,1965,"Alex North, Hy Zaret",2qhASBzpbFhPRtrnZ5lLnz,76,0.339,0.208,0,-16.725,1,0.0308,0.396,0.000519,0.18,0.288,98.54,audio_features,2qhASBzpbFhPRtrnZ5lLnz,spotify:track:2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/tracks/2qhASBzpbFhPRtrnZ5lLnz,https://api.spotify.com/v1/audio-analysis/2qhASBzpbFhPRtrnZ5lLnz,218013,3
232,The Isley Brothers,Shout (Parts 1 and 2),1959,"Rudolph Isley, Ronald Isley, O'Kelly Isley",1o8b7Nn4cpb8MneytnwUVm,15,0.49,0.848,10,-7.375,1,0.105,0.743,0.0,0.931,0.501,138.474,audio_features,1o8b7Nn4cpb8MneytnwUVm,spotify:track:1o8b7Nn4cpb8MneytnwUVm,https://api.spotify.com/v1/tracks/1o8b7Nn4cpb8MneytnwUVm,https://api.spotify.com/v1/audio-analysis/1o8b7Nn4cpb8MneytnwUVm,267933,4
